"REFERENCE","SITE_ID","LAB","SURVEY","SURVEY_PASC","PROJECT_FWC","STATION_ID_FWC","GEAR_FWC","CONFIGURATION_FWC","YEAR","MONTH","DAY","STA_TIME_PASC","END_TIME_PASC","REGION_PASC","NMFS_STATZONE","LAT_DD","LON_DD","DEPTH","TEMP","SALINITY","DO_MgL","PRECIPITATION_FWC","OPCODE_PASC","OPCODE","SPACE_STRAT","HAB_STRAT","REEF_TYPE","REEF_TYPE_PC","SS_EXPECT","GEOFORM_CODE","GEOFORM_AREA","GEOFORM_PERIMETER","GEOFORM_DISTANCE","CAMERA_FWC","CAMERA_NBR","CAMERA_NAME_PC","CAMERA_SEQ_NBR_PC","READMETHOD_PASC","VIDEO_OPCODE_PASC","RELATIVE_VISIBILITY","PCT_HORIZON_VISIBLE","RELATIVE_CURRENT_1","RELATIVE_CURRENT_2","READ_START_TIME","READ_END_TIME","READ_TIME","HABITAT_ONLY","GENHAB","GENHAB2","STRUCTURAL_COMPLEXITY","BIOTIC_COMPLEXITY","HABITAT_COMPLEXITY","SUBSTRATE_MAX_RELIEF","BIOTA_MAX_RELIEF","COMBO_MAX_RELIEF","ARTI_PER","ROCK_PER","SED_PER","SHELLGRAVEL_PER","SILTSANDCLAY_PER","SUBSTRATE_PCT_TOTAL_PASC","ALGAE_PER","SGRASS_PER","HCORAL_PER","SCORAL_PER","SEAWHIPS_PER","SPONGE_PER","UNKSESS_PER","ATTACHED_EPIFAUNA_PER","RELIEF_PA","ARTI_PA","ROCK_PA","SILTSANDCLAY_PA","SHELLGRAVEL_PA","SED_PA","ALGAE_PA","SGRASS_PA","HCORAL_PA","SCORAL_PA","SEAWHIPS_PA","SPONGE_PA","UNKSESS_PA","ATTACHED_EPIFAUNA_PA","BIOTA_PCT_COMP_PASC","BIOTA_PCT_COVER","A","R","B","C","S","H","M","U","SUBSTRATE_TOTAL","AM","GM","CB","CC","CF","CM","HC","CG","SO","SB","SF","SM","SV","SP","MI","UN","NO","TOTAL_EPIFAUNA_PC","SEDAR_Y_N_PC"
"GMM20160801101",,"FWRI","FWRI",,"WM","04-261487","C","06",2016,7,,,,,4,26.9083,-83.738483,62,20.29,,4.68,"N",,"AA","SFD","NMM","N",,1,"PH",111.0009,37.3957,-0.898832,"AJ6",,,,,,6,,90,,,,20,,"PH",,,,,0.4,,,0,0,100,,,,20,0,0,0,,0,0,,1,0,0,,,1,1,0,0,0,,0,0,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GMM20160801201",,"FWRI","FWRI",,"WM","04-256148","C","06",2016,7,,,,,4,26.888566,-83.7917,65,20.13,37.49,4.63,"N",,"AA","SFD","NMS","N",,1,"PH",98.65022,37.91505,-0.18048,"AB6",,,,,,6,,90,,,,20,,"LR",,,,,0,,,0,0,100,,,,70,0,0,0,,0,0,,0,0,0,,,1,1,0,0,0,,0,0,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GMM20160801301",,"FWRI","FWRI",,"WM","04-242472","C","06",2016,7,,,,,4,26.83825,-83.75135,67,20.17,37.57,4.66,"N",,"TR","SFD","NLS","N",,1,"HB",45.72602,26.03822,0.093513,"AG6",,,,,,5,,270,,,,20,,"NV",,,,,0,,,0,0,100,,,,10,0,0,0,,0,0,,0,0,0,,,1,1,0,0,0,,0,0,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GMM20160801401",,"FWRI","FWRI",,"WM","04-242481","C","06",2016,7,,,,,4,26.835916,-83.766466,68,20.25,,4.58,"N",,"AA","SFD","NMS","N",,1,"PH",31.96663,20.06813,-0.399745,"AJ6",,,,,,3,,270,,,,20,,"LR",,,,,0,,,0,0,100,,,,10,0,0,0,,0,0,,0,0,0,,,1,1,0,0,0,,0,0,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GMM20160801501",,"FWRI","FWRI",,"WM","04-237012","C","06",2016,7,,,,,4,26.8157,-83.793616,69,20.28,,4.71,"N",,"AA","SFD","NLS","N",,1,"HB",47.64808,25.17872,-2.104407,"AJ6",,,,,,5,,180,,,,20,,"PH",,,,,0.3,,,0,0,100,,,,60,0,0,0,,0,0,,1,0,0,,,1,1,0,0,0,,0,0,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GMM20160801601",,"FWRI","FWRI",,"WM","04-237020","C","06",2016,7,,,,,4,26.817683,-83.807933,73,20.09,37.53,4.62,"N",,"AA","SFD","NLS","N",,1,"HB",75.05682,31.40754,-3.432028,"AG6",,,,,,4,,270,,,,20,,"NV",,,,,0,,,0,0,100,,,,10,0,0,0,,0,0,,0,0,0,,,1,1,0,0,0,,0,0,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GMM20160801701",,"FWRI","FWRI",,"WM","04-246461","C","06",2016,7,,,,,4,26.85395,-83.529966,54,21.09,37.55,5.71,"N",,"AA","SFD","NLM","N",,1,"HB",317.2735,101.5333,-1.713334,"AG6",,,,,,4,,270,,,,20,,"LR",,,,,0.1,,,0,20,80,,,,28,0,0,0,,12,0,,1,0,1,,,1,1,0,0,0,,1,0,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GMM20160801801",,"FWRI","FWRI",,"WM","04-246458","C","06",2016,7,,,,,4,26.851666,-83.52625,54,21.16,,5.59,"N",,"TR","SFD","NLL","N",,1,"HB",3987.933,485.9886,-5.09542,"AL6",,,,,,6,,90,,,,20,,"LR",,,,,0.1,,,0,10,90,,,,63,0,0,7,,0,0,,1,0,1,,,1,1,0,0,1,,0,0,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GMM20160801901",,"FWRI","FWRI",,"WM","04-246451","C","06",2016,7,,,,,4,26.854766,-83.513666,54,21.21,37.51,5.72,"N",,"AA","SFD","NLS","N",,1,"HB",50.24655,25.73571,-1.822743,"BB6",,,,,,6,,90,,,,20,,"NV",,,,,0,,,0,0,100,,,,10,0,0,0,,0,0,,0,0,0,,,1,1,0,0,0,,0,0,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GMM20160802001",,"FWRI","FWRI",,"WM","04-235439","C","06",2016,7,,,,,4,26.811383,-83.448,53,21.47,37.44,5.81,"N",,"AA","SFD","NLM","N",,1,"HB",162.3797,57.155,-0.34565,"AH6",,,,,,6,,0,,,,20,,"LR",,,,,0.1,,,0,0,100,,,,10,0,0,0,,0,0,,1,0,0,,,1,1,0,0,0,,0,0,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GMM20160802101",,"FWRI","FWRI",,"WM","04-235431","C","06",2016,7,,,,,4,26.811783,-83.434583,53,21.43,37.55,5.84,"N",,"AA","SFD","NLS","N",,1,"HB",28.5061,19.26334,1.293571,"AG6",,,,,,7,,90,,,,20,,"NV",,,,,0,,,0,0,100,,,,10,0,0,0,,0,0,,0,0,0,,,1,1,0,0,0,,0,0,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GMM20160802201",,"FWRI","FWRI",,"WM","04-235424","C","06",2016,7,,,,,4,26.813716,-83.422516,51,21.62,,5.86,"N",,"AA","SFD","NLM","N",,1,"HB",105.7062,41.04037,-0.06358,"AL6",,,,,,6,,270,,,,20,,"LR",,,,,0,,,0,0,100,,,,3,0,0,0,,7,0,,0,0,0,,,1,1,0,0,0,,1,0,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GMM20160802301",,"FWRI","FWRI",,"WM","04-235365","C","06",2016,7,,,,,4,26.813666,-83.3233,47,22.01,,5.84,"N",,"AA","SFO","NLS","N",,1,"HB",39.5408,24.73588,0.732782,"AL6",,,,,,7,,90,,,,20,,"LR",,,,,0,,,0,0,100,,,,12,0,0,0,,8,0,,0,0,0,,,1,1,0,0,0,,1,0,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GMM20160802401",,"FWRI","FWRI",,"WM","04-235356","C","06",2016,7,,,,,4,26.8148,-83.309716,47,22.09,37.31,5.99,"N",,"AA","SFO","NLM","N",,1,"HB",327.6329,136.0409,-0.376837,"AH6",,,,,,7,,180,,,,20,,"LR",,,,,0,,,0,0,100,,,,36,0,0,9,,45,0,,0,0,0,,,1,1,0,0,1,,1,0,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GMM20160802501",,"FWRI","FWRI",,"WM","04-238042","C","06",2016,7,,,,,4,26.820833,-83.23815,44,22.51,37.26,6.07,"N",,"TR","SFO","NLM","N",,1,"HB",153.1249,79.45522,1.093922,"AH6",,,,,,5,,90,,,,20,,"LD",,,,,0.4,,,0,20,80,,,,16,0,0,0,,20,4,,1,0,1,,,1,1,0,0,0,,1,1,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GMM20160802502",,"FWRI","FWRI",,"WM","04-238042","C","06",2016,7,,,,,4,26.8238,-83.237433,44,22.51,,6,"N",,"TR","SFO","NLM","N",,1,"HB",192.948,57.80191,-4.454312,"AJ6",,,,,,5,,270,,,,20,,"FR",,,,,0.3,,,0,40,60,,,,15,0,0,3,,9,3,,1,0,1,,,1,1,0,0,1,,1,1,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GMM20160802601",,"FWRI","FWRI",,"WM","04-238036","C","06",2016,7,,,,,4,26.823033,-83.2274,43,22.53,37.35,6.08,"N",,"AA","SFO","NMS","N",,1,"FR",64.94604,31.57791,-1.495558,"AB6",,,,,,5,,90,,,,20,,"PH",,,,,0.3,,,0,0,100,,,,0,0,0,0,,0,10,,1,0,0,,,1,0,0,0,0,,0,1,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GMM20160802701",,"FWRI","FWRI",,"WM","05-022605","C","06",2016,7,,,,,5,27.0854,-83.082033,34,24.16,37.38,6.72,"N",,"AA","BBO","NLS","N",,1,"HB",22.5225,17.40468,-1.917139,"AG6",,,,,,5,,270,,,,20,,"LR",,,,,0,,,0,20,80,,,,50,0,0,0,,0,0,,0,0,1,,,1,1,0,0,0,,0,0,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GMM20160802801",,"FWRI","FWRI",,"WM","05-022602","C","06",2016,7,,,,,5,27.089983,-83.077166,32,24.32,37.33,6.8,"N",,"AA","BBO","NLS","N",,1,"HB",5.99271,16.73232,1.857064,"BB6",,,,,,5,,180,,,,20,,"LR",,,,,0,,,0,0,100,,,,20,0,0,0,,20,0,,0,0,0,,,1,1,0,0,0,,1,0,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GMM20160802901",,"FWRI","FWRI",,"NAr","05-026489","C","06",2016,7,,,,,5,27.1042,-83.051766,32,24.57,,6.75,"N",,"AA","BBO","AHS","A",,1,"VS",14.60245,17.87219,-0.508781,"AJ6",,,,,,6,,180,,,,20,,"NV",,,,,0,,,0,0,100,,,,0,0,0,0,,0,0,,0,0,0,,,1,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GMM20160803001",,"FWRI","FWRI",,"NAr","05-053411","C","06",2016,7,,,,,5,27.2098,-82.803083,17,26.55,,7.35,"N",,"AA","BBN","AMS","A",,1,"CM",4.537329,7.884184,1.731585,"AL6",,,,,,5,,90,,,,20,,"NV",,,,,0,,,0,0,100,,,,0,0,0,0,,0,0,,0,0,0,,,1,0,0,0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GMM20160803101",,"FWRI","FWRI",,"NAr","05-054691","C","06",2016,7,,,,,5,27.2114,-82.803166,18,26.5,37.31,7.4,"N",,"AA","BBN","AHM","A",,1,"MT",58.375,28.18676,1.607376,"AB6",,,,,,5,,0,,,,20,,"LD",,,,,4,,,0,0,100,,,,70,0,0,0,,30,0,,1,0,0,,,1,1,0,0,0,,1,0,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GMM20160803201",,"FWRI","FWRI",,"WM","05-053382","C","06",2016,7,,,,,5,27.20905,-82.753316,15,27.28,37.23,7.67,"R",,"AA","BBN","NLM","N",,1,"HB",830.547,168.7316,1.385557,"AB6",,,,,,7,,,,,,20,,"LR",,,,,0,,,0,0,100,,,,20,0,0,0,,0,0,,0,0,0,,,1,1,0,0,0,,0,0,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GMM20160803301",,"FWRI","FWRI",,"WM","05-053380","C","06",2016,7,,,,,5,27.208466,-82.751116,15,27.38,,7.6,"R",,"AA","BBN","NLM","N",,1,"HB",385.8367,85.49218,-1.416185,"AJ6",,,,,,7,,180,,,,20,,"LR",,,,,0,,,0,0,100,,,,20,0,0,0,,0,20,,0,0,0,,,1,1,0,0,0,,0,1,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GMM20160803302",,"FWRI","FWRI",,"WM","05-053380","C","06",2016,7,,,,,5,27.207516,-82.750133,15,27.4,37.29,7.69,"R",,"AA","BBN","NLM","N",,1,"HB",670.2916,123.8117,1.716257,"AH6",,,,,,8,,,,,,20,,"LR",,,,,0,,,0,0,100,,,,0,42,0,0,,0,28,,0,0,0,,,1,0,1,0,0,,0,1,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GMM20160803401",,"FWRI","FWRI",,"WM","05-044379","C","06",2016,7,,,,,5,27.172966,-82.7066,15,27.26,37.21,7.41,"R",,"AA","BBN","NLL","N",,1,"HB",12601.27,482.2483,-3.538156,"BB6",,,,,,8,,,,,,20,,"LR",,,,,0,,,0,0,100,,,,45,0,0,0,,5,0,,0,0,0,,,1,1,0,0,0,,1,0,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GMM20160803402",,"FWRI","FWRI",,"WM","05-044379","C","06",2016,7,,,,,5,27.171116,-82.707383,15,27.08,37.17,7.34,"R",,"AA","BBN","NLL","N",,1,"HB",37704.61,2303.156,-2.639194,"AG6",,,,,,6,,90,,,,20,,"LR",,,,,0.1,,,0,60,40,,,,63,0,0,0,,27,0,,1,0,1,,,1,1,0,0,0,,1,0,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GMM20160803501",,"FWRI","FWRI",,"WM","05-044377","C","06",2016,7,,,,,5,27.172133,-82.703683,15,27.21,,7.39,"R",,"AA","BBN","NLM","N",,1,"HB",142.9226,47.29174,-2.09952,"AL6",,,,,,7,,90,,,,20,,"LR",,,,,9.9,,,0,0,100,,,,24,0,0,0,,16,0,,1,0,0,,,1,1,0,0,0,,1,0,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GMM20160900101",,"FWRI","FWRI",,"NAr","05-209113","C","06",2016,7,,,,,5,27.858,-83.029983,11,31.16,,5.73,"N",,"AA","BBN","NLM","N",,1,"HB",644.4827,123.746,10.269076,"AH6",,,,,,6,,0,,,,20,,"LR",,,,,0,,,0,0,100,,,,72,0,8,0,,0,0,,0,0,0,,,1,1,0,1,0,,0,0,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GMM20160900301",,"FWRI","FWRI",,"WM","05-224154","C","06",2016,7,,,,,5,27.923416,-83.216066,23,27,37.18,6.15,"N",,"TR","BBN","NLL","N",,1,"HB",3149.878,242.3506,-3.606071,"AG6",,,,,,6,,90,,,,20,,"LR",,,,,0,,,0,0,100,,,,20,0,5,0,,25,0,,0,0,0,,,1,1,0,1,0,,1,0,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GMM20160900401",,"FWRI","FWRI",,"WM","05-237289","C","06",2016,7,,,,,5,27.97965,-83.364133,26,26.25,37.1,6.88,"N",,"TR","BBO","NLL","N",,1,"HB",4737.183,383.8157,-1.631626,"BB6",,,,,,7,,270,,,,20,,"LR",,,,,0,,,0,0,100,,,,10,0,0,0,,0,0,,0,0,0,,,1,1,0,0,0,,0,0,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GMM20160900501",,"FWRI","FWRI",,"WM","05-237291","C","06",2016,7,,,,,5,27.97785,-83.36705,26,26.19,,6.8,"N",,"TR","BBO","NLL","N",,1,"HB",25116.66,1101.799,-1.126958,"AB6",,,,,,6,,90,,,,20,,"LR",,,,,0,,,0,0,100,,,,25,0,0,0,,25,0,,0,0,0,,,1,1,0,0,0,,1,0,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GMM20160900601",,"FWRI","FWRI",,"WM","06-020253","C","06",2016,7,,,,,6,28.081666,-83.368216,26,26.91,,7.12,"N",,"TR","BBO","NLL","N",,1,"MB",12267.27,609.3909,-5.395393,"AB6",,,,,,4,,270,,,,20,,"LR",,,,,0.1,,,0,0,100,,,,18,0,0,0,,9,3,,1,0,0,,,1,1,0,0,0,,1,1,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GMM20160900701",,"FWRI","FWRI",,"WM","06-020255","C","06",2016,7,,,,,6,28.083583,-83.371466,25,26.91,37.08,7.16,"N",,"TR","BBO","NLL","N",,1,"MB",7307.496,322.0419,-3.744657,"AG6",,,,,,5,,270,,,,20,,"LR",,,,,0.1,,,0,0,100,,,,35,0,0,0,,15,0,,1,0,0,,,1,1,0,0,0,,1,0,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GMM20160900801",,"FWRI","FWRI",,"WM","06-072364","C","06",2016,7,,,,,6,28.280116,-83.499966,26,26.49,37,7.2,"N",,"AA","BBO","NLM","N",,1,"HB",581.1098,113.8725,-2.89511,"AG6",,,,,,5,,270,,,,20,,"LR",,,,,0,,,0,20,80,,,,35,0,0,15,,0,0,,0,0,1,,,1,1,0,0,1,,0,0,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GMM20160900901",,"FWRI","FWRI",,"WM","06-072361","C","06",2016,7,,,,,6,28.2849,-83.49545,24,26.56,,7.19,"N",,"TR","BBO","NLM","N",,1,"HB",291.0356,74.70065,-3.509871,"AH6",,,,,,5,,90,,,,20,,"LR",,,,,0,,,0,0,100,,,,35,0,0,10,,5,0,,0,0,0,,,1,1,0,0,1,,1,0,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GMM20160901001",,"FWRI","FWRI",,"WM","06-080377","C","06",2016,7,,,,,6,28.310083,-83.371633,22,28.9,36.78,7.02,"N",,"AA","BBN","NLL","N",,1,"HB",1076.113,140.5401,-1.878234,"AH6",,,,,,4,,270,,,,20,,"LR",,,,,0,,,0,0,100,,,,28,0,0,12,,0,0,,0,0,0,,,1,1,0,0,1,,0,0,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GMM20160901101",,"FWRI","FWRI",,"WM","06-080366","C","06",2016,7,,,,,6,28.310533,-83.354766,21,29.05,,6.94,"N",,"AA","BBN","NLM","N",,1,"HB",691.7607,140.952,-3.061082,"AG6",,,,,,6,,270,,,,20,,"LR",,,,,0.1,,,0,0,100,,,,27,0,0,3,,0,0,,1,0,0,,,1,1,0,0,1,,0,0,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GMM20160901201",,"FWRI","FWRI",,"WM","06-106440","C","06",2016,7,,,,,6,28.405183,-83.5318,24,27.46,,6.81,"N",,"TR","BBO","NLL","N",,1,"HB",56242.47,1887.53,-5.285728,"AG6",,,,,,5,,,,,,20,,"LR",,,,,0,,,0,40,60,,,,8,0,0,0,,2,0,,0,0,1,,,1,1,0,0,0,,1,0,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GMM20160901301",,"FWRI","FWRI",,"WM","06-106433","C","06",2016,7,,,,,6,28.409883,-83.520733,24,27.68,36.87,7,"N",,"TR","BBO","NLM","N",,1,"HB",297.0403,66.28944,-1.080663,"AH6",,,,,,5,,0,,,,20,,"LR",,,,,0,,,0,50,50,,,,24,0,0,3,,0,3,,0,0,1,,,1,1,0,0,1,,0,1,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GMM20160901401",,"FWRI","FWRI",,"WM","06-107887","C","06",2016,7,,,,,6,28.414866,-83.649616,27,26.22,36.91,6.71,"N",,"AA","BBO","NHL","N",,1,"FB",2905.577,298.7499,-4.671286,"AB6",,,,,,5,,,,,,20,,"LR",,,,,0.1,,,0,10,90,,,,32,0,0,0,,8,0,,1,0,1,,,1,1,0,0,0,,1,0,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GMM20160901501",,"FWRI","FWRI",,"WM","06-105189","C","06",2016,7,,,,,6,28.40405,-83.74075,29,25.22,,6.78,"N",,"TR","BBO","NLM","N",,1,"HB",247.6285,71.35483,-0.218889,"BB6",,,,,,6,,0,,,,20,,"LR",,,,,0,,,0,0,100,,,,45,0,0,0,,5,0,,0,0,0,,,1,1,0,0,0,,1,0,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GMM20160901601",,"FWRI","FWRI",,"WM","06-127169","C","06",2016,7,,,,,6,28.480916,-83.491383,22,28.66,36.73,7.08,"N",,"AA","BBN","NHM","N",,1,"FB",354.4001,85.16672,-4.984197,"AB6",,,,,,5,,0,,,,20,,"LR",,,,,0.1,,,0,10,90,,,,16,0,0,0,,4,0,,1,0,1,,,1,1,0,0,0,,1,0,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GMM20160901701",,"FWRI","FWRI",,"WM","06-127167","C","06",2016,7,,,,,6,28.481816,-83.48815,21,28.71,,7.08,"N",,"AA","BBN","NLL","N",,1,"MB",8094.163,331.2346,-2.982214,"BB6",,,,,,5,,,,,,20,,"LR",,,,,0.1,,,0,10,90,,,,30,0,0,0,,0,0,,1,0,1,,,1,1,0,0,0,,0,0,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GMM20160901801",,"FWRI","FWRI",,"NAr","06-265245","C","06",2016,7,,,,,6,28.98515,-83.320083,11,31.33,,6.55,"N",,"AA","BBN","AMM","A",,1,"RM",80.11445,38.42732,1.794672,"AG6",,,,,,6,,,,,,20,,"AC",,,,,2,,,20,0,80,,,,12,0,0,4,,4,0,,1,1,0,,,1,1,0,0,1,,1,0,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GMM20160901901",,"FWRI","FWRI",,"WM","06-260028","C","06",2016,7,,,,,6,28.965866,-83.47935,15,30.78,35.86,6.23,"N",,"AA","BBN","NLL","N",,1,"PV",1971.734,314.9813,-13.396164,"AG6",,,,,,5,,,,,,20,,"LR",,,,,0,,,0,0,100,,,,63,0,0,0,,27,0,,0,0,0,,,1,1,0,0,0,,1,0,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GMM20160901902",,"FWRI","FWRI",,"WM","06-260028","C","06",2016,7,,,,,6,28.969016,-83.479583,15,30.77,,6.19,"N",,"AA","BBN","NHL","N",,1,"LD",2201.564,766.1848,-1.658041,"AH6",,,,,,5,,,,,,20,,"LR",,,,,0,,,0,0,100,,,,42,0,0,0,,18,0,,0,0,0,,,1,1,0,0,0,,1,0,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GMM20160902001",,"FWRI","FWRI",,"WM","06-253445","C","06",2016,7,,,,,6,28.942316,-83.663366,21,28.5,,6.91,"N",,"AA","BBN","NLM","N",,1,"HB",108.7515,40.43354,-4.174948,"AH6",,,,,,6,,0,,,,20,,"LR",,,,,0.1,,,0,30,70,,,,0,0,0,0,,24,6,,1,0,1,,,1,0,0,0,0,,1,1,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GMM20160902101",,"FWRI","FWRI",,"WM","06-196604","C","06",2016,7,,,,,6,28.731816,-83.644833,21,28.8,,6.96,"N",,"AA","BBN","NLM","N",,1,"HB",373.7144,80.63419,0.238581,"AH6",,,,,,5,,90,,,,20,,"LR",,,,,0,,,0,0,100,,,,18,0,0,0,,2,0,,0,0,0,,,1,1,0,0,0,,1,0,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GMM20160902201",,"FWRI","FWRI",,"WM","06-196616","C","06",2016,7,,,,,6,28.7315,-83.66365,22,28.74,36.56,7.03,"N",,"AA","BBN","NLL","N",,1,"HB",5446.025,408.4325,-0.042287,"BB6",,,,,,5,,0,,,,20,,"LR",,,,,0,,,0,40,60,,,,21,0,0,0,,9,0,,0,0,1,,,1,1,0,0,0,,1,0,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GMM20160902301",,"FWRI","FWRI",,"WM","06-087480","C","06",2016,7,,,,,6,28.339866,-83.888033,34,24.7,37.2,6.95,"N",,"AA","BBO","NLS","N",,1,"HB",45.36185,26.59159,-1.812699,"BB6",,,,,,5,,180,,,,20,,"LR",,,,,0,,,0,0,100,,,,30,0,0,0,,0,0,,0,0,0,,,1,1,0,0,0,,0,0,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GMM20160902401",,"FWRI","FWRI",,"WM","06-099808","C","06",2016,7,,,,,6,28.383616,-83.9297,35,24.55,,6.85,"N",,"AA","BBO","NLS","N",,1,"HB",56.58303,27.40475,-1.876157,"AB6",,,,,,4,,270,,,,20,,"NV",,,,,0,,,0,0,100,,,,10,0,0,0,,0,0,,0,0,0,,,1,1,0,0,0,,0,0,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GMM20160902501",,"FWRI","FWRI",,"WM","06-099816","C","06",2016,7,,,,,6,28.3829,-83.94265,34,24.5,37.21,6.82,"N",,"AA","BBO","NLM","N",,1,"HB",103.8953,45.63184,0.457247,"AJ6",,,,,,5,,270,,,,20,,"NV",,,,,0,,,0,0,100,,,,10,0,0,0,,0,0,,0,0,0,,,1,1,0,0,0,,0,0,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GMM20160902601",,"FWRI","FWRI",,"WM","06-056678","C","06",2016,7,,,,,6,28.224966,-83.9401,38,24.62,37.14,6.52,"N",,"TR","BBO","NLL","N",,1,"HB",8051.65,684.5067,-2.668598,"BB6",,,,,,6,,270,,,,20,,"LR",,,,,0,,,0,10,90,,,,40,0,0,5,,5,0,,0,0,1,,,1,1,0,0,1,,1,0,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GMM20160902602",,"FWRI","FWRI",,"WM","06-056678","C","06",2016,7,,,,,6,28.222183,-83.9405,38,24.46,37.21,6.45,"N",,"TR","BBO","NLL","N",,1,"HB",10528.97,416.2242,-7.304307,"AJ6",,,,,,5,,,,,,20,,"LR",,,,,0,,,0,0,100,,,,45,0,0,0,,0,5,,0,0,0,,,1,1,0,0,0,,0,1,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GMM20160902701",,"FWRI","FWRI",,"WM","06-032153","C","06",2016,7,,,,,6,28.126383,-83.9565,40,22.99,37.27,5.83,"N",,"TR","BBO","NLM","N",,1,"HB",125.2977,43.92868,0.69833,"AJ6",,,,,,6,,270,,,,20,,"LR",,,,,0,,,0,0,100,,,,20,0,0,0,,0,0,,0,0,0,,,1,1,0,0,0,,0,0,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GMM20160902801",,"FWRI","FWRI",,"WM","06-032149","C","06",2016,7,,,,,6,28.125016,-83.94825,41,23.12,37.33,5.86,"N",,"TR","BBO","NLM","N",,1,"HB",178.7526,57.16132,1.544303,"AG6",,,,,,6,,0,,,,20,,"BF",,,,,1,,,0,30,70,,,,45,0,0,0,,5,0,,1,0,1,,,1,1,0,0,0,,1,0,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"GMM20160903001",,"FWRI","FWRI",,"WM","06-016836","C","06",2016,7,,,,,6,28.066383,-84.014483,44,22.27,37.3,5.49,"N",,"TR","BBO","NLL","N",,1,"HB",3332.237,690.205,-1.962602,"AJ6",,,,,,5,,0,,,,20,,"LR",,,,,0,,,0,30,70,,,,27,0,0,0,,3,0,,0,0,1,,,1,1,0,0,0,,1,0,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
